longlat,lat,neighbourhoodgroup,neighbourhood,roomtype,price,minimumnights,numberofreviews,lastreview,reviewspermonth,calculatedhostlistingscount,availability365,numcalls,zip,ASSAULT3&RELATEDOFFENSES,BURGLARY,CRIMINALMISCHIEF&RELATEDOF,CRIMINALTRESPASS,DANGEROUSDRUGS,DANGEROUSWEAPONS,FELONYASSAULT,FORGERY,FRAUDS,GRANDLARCENY,GRANDLARCENYOFMOTORVEHICLE,HARRASSMENT2,INTOXICATED&IMPAIREDDRIVING,MISCELLANEOUSPENALLAW,OFFAGNSTPUBORDSENSBLTY,OFFENSESAGAINSTPUBLICADMINI,OFFENSESAGAINSTTHEPERSON,OFFENSESINVOLVINGFRAUD,OTHEROFFENSESRELATEDTOTHEF,PETITLARCENY,POSSESSIONOFSTOLENPROPERTY,ROBBERY,THEFTFRAUD,UNAUTHORIZEDUSEOFAVEHICLE,VEHICLEANDTRAFFICLAWS,0,0,0,0,0,0,0
40.785-73.973,40.785,Manhattan,Upper West Side,Entire home/apt,142,30,3,2019,0.32,91,213,186,10010,3,0,0,0,0,0,1,0,1,5,0,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
40.785-73.973,40.785,Manhattan,Upper West Side,Private room,110,1,2,2019,1.4,2,72,186,10010,3,0,0,0,0,0,1,0,1,5,0,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
40.785-73.973,40.785,Manhattan,Upper West Side,Entire home/apt,175,5,7,2019,2.44,1,19,186,10010,3,0,0,0,0,0,1,0,1,5,0,2,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Private room,140,1,176,2019,1.89,1,300,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Entire home/apt,172,30,4,2018,0.08,8,346,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Entire home/apt,299,4,38,2018,0.56,1,3,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Private room,149,2,121,2019,2.06,2,270,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Private room,100,30,12,2017,0.24,18,364,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Entire home/apt,250,7,34,2019,0.78,1,147,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Entire home/apt,295,30,2,2017,0.06,8,332,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Entire home/apt,169,30,1,2017,0.05,87,0,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Entire home/apt,100,2,1,2017,0.03,1,0,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Entire home/apt,350,5,31,2019,1.54,1,166,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.786-73.973,40.786,Manhattan,Upper West Side,Entire home/apt,100,1,116,2019,5.99,1,65,61,10010,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.787-73.976,40.787,Manhattan,Upper West Side,Entire home/apt,150,30,1,2017,0.04,1,188,10,10010,1,0,2,1,0,0,2,0,3,3,0,5,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0
40.787-73.976,40.787,Manhattan,Upper West Side,Private room,80,2,0,2019,0,1,0,10,10010,1,0,2,1,0,0,2,0,3,3,0,5,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0
40.787-73.976,40.787,Manhattan,Upper West Side,Entire home/apt,349,5,5,2019,1.95,1,220,10,10010,1,0,2,1,0,0,2,0,3,3,0,5,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Entire home/apt,395,14,39,2019,0.45,1,50,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Private room,135,3,13,2016,0.17,1,219,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Entire home/apt,225,30,17,2018,0.31,1,179,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Private room,115,1,1,2017,0.04,1,0,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Entire home/apt,195,2,16,2019,0.59,1,0,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Shared room,53,3,7,2018,0.38,1,0,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Entire home/apt,175,2,8,2019,0.59,1,1,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Entire home/apt,244,30,1,2019,0.19,232,218,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Entire home/apt,250,30,0,2019,0,9,312,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Entire home/apt,170,30,0,2019,0,9,342,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Entire home/apt,150,30,0,2019,0,9,200,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.789-73.974,40.789,Manhattan,Upper West Side,Entire home/apt,180,30,0,2019,0,9,311,23,10010,6,1,8,1,5,2,2,0,0,6,0,14,0,1,3,5,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0
40.79-73.943,40.79,Manhattan,East Harlem,Entire home/apt,90,2,1,2017,0.04,1,0,13,10010,5,1,3,0,0,3,2,1,1,5,0,20,0,0,0,0,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0
40.79-73.943,40.79,Manhattan,East Harlem,Entire home/apt,220,7,0,2019,0,1,0,13,10010,5,1,3,0,0,3,2,1,1,5,0,20,0,0,0,0,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0
40.79-73.943,40.79,Manhattan,East Harlem,Shared room,350,3,0,2019,0,1,83,13,10010,5,1,3,0,0,3,2,1,1,5,0,20,0,0,0,0,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0
40.79-73.943,40.79,Manhattan,East Harlem,Private room,60,1,163,2019,6.9,3,61,13,10010,5,1,3,0,0,3,2,1,1,5,0,20,0,0,0,0,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0
40.79-73.943,40.79,Manhattan,East Harlem,Private room,65,1,4,2019,0.7,2,69,13,10010,5,1,3,0,0,3,2,1,1,5,0,20,0,0,0,0,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0
40.79-73.943,40.79,Manhattan,East Harlem,Entire home/apt,139,1,0,2019,0,1,354,13,10010,5,1,3,0,0,3,2,1,1,5,0,20,0,0,0,0,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0
40.792-73.945,40.792,Manhattan,East Harlem,Entire home/apt,135,28,115,2019,1.21,2,341,211,10010,4,1,6,0,2,0,2,0,1,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
40.792-73.945,40.792,Manhattan,East Harlem,Private room,89,1,138,2019,5.31,1,34,211,10010,4,1,6,0,2,0,2,0,1,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
40.792-73.945,40.792,Manhattan,East Harlem,Private room,89,3,21,2019,0.91,2,125,211,10010,4,1,6,0,2,0,2,0,1,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
40.792-73.945,40.792,Manhattan,East Harlem,Private room,79,1,68,2019,3.02,1,0,211,10010,4,1,6,0,2,0,2,0,1,0,0,1,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Private room,69,2,34,2017,0.32,1,10,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Entire home/apt,79,2,15,2016,0.16,1,0,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Private room,50,3,208,2019,2.32,1,339,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Entire home/apt,53,7,7,2019,0.33,2,0,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Entire home/apt,102,1,0,2019,0,1,11,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Private room,40,1,19,2019,0.9,1,18,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Private room,65,7,1,2016,0.03,1,0,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Entire home/apt,189,3,29,2019,0.98,1,63,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Private room,47,2,60,2019,2.52,2,233,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Entire home/apt,108,7,3,2018,0.16,1,20,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Private room,34,30,3,2019,0.26,103,207,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.793-73.94,40.793,Manhattan,East Harlem,Entire home/apt,300,3,0,2019,0,3,17,46,10010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.794-73.971,40.794,Manhattan,Upper West Side,Private room,89,3,1,2015,0.02,2,0,106,10010,1,3,3,0,0,0,0,0,0,8,0,4,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
40.794-73.971,40.794,Manhattan,Upper West Side,Private room,95,1,0,2019,0,1,0,106,10010,1,3,3,0,0,0,0,0,0,8,0,4,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
40.794-73.971,40.794,Manhattan,Upper West Side,Entire home/apt,300,5,0,2019,0,1,0,106,10010,1,3,3,0,0,0,0,0,0,8,0,4,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
40.794-73.971,40.794,Manhattan,Upper West Side,Private room,150,1,1,2017,0.04,2,0,106,10010,1,3,3,0,0,0,0,0,0,8,0,4,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0
40.796-73.936,40.796,Manhattan,East Harlem,Private room,80,1,0,2019,0,1,0,148,10010,1,1,8,0,2,1,1,0,0,2,0,3,1,0,2,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0
40.796-73.936,40.796,Manhattan,East Harlem,Entire home/apt,350,3,85,2019,2.5,1,175,148,10010,1,1,8,0,2,1,1,0,0,2,0,3,1,0,2,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0
40.796-73.936,40.796,Manhattan,East Harlem,Entire home/apt,105,1,142,2019,4.62,3,11,148,10010,1,1,8,0,2,1,1,0,0,2,0,3,1,0,2,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0
40.796-73.936,40.796,Manhattan,East Harlem,Private room,75,2,0,2019,0,2,353,148,10010,1,1,8,0,2,1,1,0,0,2,0,3,1,0,2,2,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0
40.797-73.937,40.797,Manhattan,East Harlem,Private room,75,2,0,2019,0,1,0,63,10010,4,2,6,0,1,1,5,0,0,2,1,1,1,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40.797-73.937,40.797,Manhattan,East Harlem,Entire home/apt,112,1,66,2019,4.78,1,16,63,10010,4,2,6,0,1,1,5,0,0,2,1,1,1,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40.797-73.937,40.797,Manhattan,East Harlem,Private room,45,240,0,2019,0,1,280,63,10010,4,2,6,0,1,1,5,0,0,2,1,1,1,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40.798-73.939,40.798,Manhattan,East Harlem,Shared room,45,2,136,2019,2.22,1,15,11,10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.798-73.939,40.798,Manhattan,East Harlem,Private room,50,2,6,2016,0.11,1,0,11,10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.798-73.939,40.798,Manhattan,East Harlem,Private room,73,2,15,2019,0.33,2,250,11,10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.798-73.939,40.798,Manhattan,East Harlem,Entire home/apt,180,4,24,2019,0.56,2,3,11,10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.798-73.939,40.798,Manhattan,East Harlem,Private room,52,32,57,2019,1.46,2,39,11,10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.798-73.939,40.798,Manhattan,East Harlem,Private room,50,13,51,2019,2.63,1,26,11,10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.798-73.939,40.798,Manhattan,East Harlem,Entire home/apt,115,7,7,2018,0.48,2,0,11,10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.798-73.939,40.798,Manhattan,East Harlem,Private room,80,1,60,2019,4.76,2,0,11,10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.798-73.939,40.798,Manhattan,East Harlem,Private room,150,7,0,2019,0,3,358,11,10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.798-73.939,40.798,Manhattan,East Harlem,Private room,50,7,0,2019,0,1,22,11,10029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.799-73.963,40.799,Manhattan,Upper West Side,Entire home/apt,185,3,200,2019,4.31,1,6,257,11004,5,0,1,0,0,1,0,0,1,2,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40.799-73.963,40.799,Manhattan,Upper West Side,Private room,75,1,5,2017,0.2,1,0,257,11004,5,0,1,0,0,1,0,0,1,2,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40.799-73.963,40.799,Manhattan,Upper West Side,Private room,100,3,0,2019,0,1,0,257,11004,5,0,1,0,0,1,0,0,1,2,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40.799-73.963,40.799,Manhattan,Upper West Side,Entire home/apt,150,12,0,2019,0,1,0,257,11004,5,0,1,0,0,1,0,0,1,2,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40.799-73.963,40.799,Manhattan,Upper West Side,Private room,80,1,42,2019,13.13,1,16,257,11004,5,0,1,0,0,1,0,0,1,2,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40.799-73.963,40.799,Manhattan,Upper West Side,Private room,80,1,16,2019,3.64,3,0,257,11004,5,0,1,0,0,1,0,0,1,2,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40.799-73.963,40.799,Manhattan,Upper West Side,Entire home/apt,11,7,0,2019,0,1,273,257,11004,5,0,1,0,0,1,0,0,1,2,0,5,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40.8-73.966,40.8,Manhattan,Upper West Side,Private room,105,1,31,2019,0.46,2,365,14,11004,2,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40.8-73.966,40.8,Manhattan,Upper West Side,Private room,44,1,2,2016,0.05,1,0,14,11004,2,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40.8-73.966,40.8,Manhattan,Upper West Side,Entire home/apt,195,1,0,2019,0,2,0,14,11004,2,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40.8-73.966,40.8,Manhattan,Upper West Side,Private room,75,1,1,2016,0.03,2,188,14,11004,2,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40.8-73.966,40.8,Manhattan,Upper West Side,Private room,35,45,0,2019,0,1,0,14,11004,2,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40.8-73.966,40.8,Manhattan,Upper West Side,Private room,75,1,5,2017,0.22,1,0,14,11004,2,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40.8-73.966,40.8,Manhattan,Upper West Side,Private room,150,2,0,2019,0,1,0,14,11004,2,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40.8-73.966,40.8,Manhattan,Upper West Side,Private room,60,2,5,2018,0.45,1,0,14,11004,2,0,1,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Private room,60,4,5,2015,0.1,1,0,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Private room,70,30,76,2018,1.57,1,0,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Private room,50,1,0,2019,0,1,0,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Entire home/apt,75,1,123,2019,2.89,1,80,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Entire home/apt,250,5,12,2019,0.27,1,20,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Entire home/apt,154,4,3,2016,0.08,1,0,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Private room,39,4,2,2016,0.05,1,53,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Entire home/apt,179,30,0,2019,0,1,0,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Private room,80,1,14,2019,3.89,4,0,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Private room,37,50,0,2019,0,1,1,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.801-73.966,40.801,Manhattan,Upper West Side,Private room,130,1,9,2019,9,3,79,15,11004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.802-73.968,40.802,Manhattan,Upper West Side,Entire home/apt,200,2,22,2019,0.5,1,0,144,11004,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0
40.802-73.968,40.802,Manhattan,Upper West Side,Private room,80,3,17,2019,0.51,1,129,144,11004,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0
40.802-73.968,40.802,Manhattan,Upper West Side,Private room,65,30,1,2018,0.07,4,216,144,11004,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Entire home/apt,250,14,31,2012,0.31,1,78,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Private room,104,3,298,2019,4.67,1,42,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Entire home/apt,170,3,1,2015,0.02,1,0,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Private room,60,2,1,2015,0.02,1,0,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Private room,60,1,2,2016,0.05,1,0,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Entire home/apt,100,1,3,2016,0.09,1,0,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Entire home/apt,126,4,34,2019,3.12,1,90,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Private room,79,1,8,2018,0.75,1,0,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Entire home/apt,198,2,2,2019,1.58,2,154,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Private room,89,30,0,2019,0,7,360,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.803-73.957,40.803,Manhattan,Harlem,Private room,89,30,0,2019,0,7,305,91,11004,5,2,3,1,5,0,1,0,0,4,0,6,0,0,4,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
40.804-73.948,40.804,Manhattan,Harlem,Entire home/apt,195,4,128,2019,1.76,1,278,12,11004,0,1,4,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40.804-73.948,40.804,Manhattan,Harlem,Shared room,65,1,1,2018,0.16,1,365,12,11004,0,1,4,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40.804-73.948,40.804,Manhattan,Harlem,Private room,90,3,6,2019,0.6,3,353,12,11004,0,1,4,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
40.804-73.948,40.804,Manhattan,Harlem,Entire home/apt,125,2,7,2019,1.12,1,24,12,11004,0,1,4,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
